id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
124721,2,1,9,2,2,399,1,4,1,3,4,1,4,4,3,5,4,3,5,4,0,1,0
4229,1,1,51,1,1,1020,2,2,2,2,2,4,4,4,4,4,4,3,4,4,29,4,1
103737,2,1,11,2,2,251,3,1,3,3,4,3,4,4,2,3,3,3,4,4,0,0,0
62877,1,1,50,2,2,2446,1,4,1,2,5,1,5,5,1,2,2,3,4,5,0,0,0
70233,1,1,43,1,1,1068,2,2,2,2,2,4,4,4,4,4,4,5,4,4,0,0,1
129368,2,1,40,1,1,2565,4,4,4,4,2,5,4,4,4,4,4,4,4,3,0,0,1
66692,1,1,56,1,1,2297,5,5,5,5,3,4,5,3,3,3,3,5,3,3,0,0,1
94037,2,1,47,1,1,239,2,2,5,2,3,5,5,5,5,4,5,3,5,4,3,0,1
54942,2,1,59,1,1,3707,2,2,2,2,5,3,4,2,2,2,2,3,2,2,6,3,0
77568,2,1,57,1,1,2690,5,1,5,5,4,4,4,2,2,2,2,4,2,5,0,0,1
58103,1,1,49,2,2,589,4,3,4,3,3,4,3,3,2,1,4,2,1,3,1,0,1
96998,1,1,11,2,2,794,2,4,2,4,2,2,2,2,5,2,5,5,5,2,0,0,0
30983,1,1,29,1,1,1533,2,2,2,2,2,2,2,2,2,3,4,1,3,2,8,3,0
115003,1,1,42,1,1,337,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,5,1
12079,1,1,39,1,3,376,3,2,1,2,3,3,3,3,4,3,3,3,2,3,1,0,0
107409,1,1,48,1,2,725,3,2,2,2,3,3,3,3,2,4,3,4,4,3,3,0,0
66742,1,1,8,2,2,802,2,3,3,3,5,3,1,5,1,2,5,4,3,5,0,0,0
73608,1,1,62,1,1,2279,2,2,2,2,3,5,5,4,4,5,5,3,4,4,0,0,1
853,1,0,17,1,2,229,3,3,3,3,5,3,5,5,4,3,4,1,3,5,0,0,0
60155,1,1,18,2,2,1012,3,5,3,3,5,3,5,5,1,2,1,4,5,5,0,1,0
60458,2,1,43,1,1,1699,2,2,2,2,4,4,4,3,3,3,3,4,3,4,2,0,1
80808,2,1,45,1,1,2071,3,3,3,3,3,5,5,5,5,5,5,5,5,4,0,3,1
96224,1,1,33,1,2,460,2,4,4,4,2,2,2,2,3,5,4,2,4,2,36,2,0
22458,1,1,50,2,2,143,4,4,4,4,4,4,4,4,4,4,3,2,4,4,88,8,0
103825,2,0,17,1,1,882,0,5,0,4,2,5,2,2,4,2,4,5,4,2,0,0,1
27957,1,1,22,1,1,1660,2,2,2,2,2,2,2,2,4,3,2,2,4,2,0,0,0
100414,1,1,57,2,3,1052,2,5,2,3,2,2,2,2,3,5,5,5,4,2,0,0,0
34534,1,1,59,1,2,636,1,3,3,3,1,1,1,1,4,4,3,4,2,1,0,1,0
93745,1,0,20,1,1,368,5,4,5,5,1,5,1,1,5,5,5,3,4,1,0,0,1
74103,2,1,51,1,1,592,3,3,3,3,5,5,5,5,5,5,5,4,5,5,0,0,1
30307,2,1,62,2,2,1476,1,5,1,4,2,3,5,1,1,1,1,3,1,5,0,4,0
88487,1,1,61,1,1,3475,2,2,2,2,2,1,3,5,5,5,5,4,5,2,8,3,1
37905,1,0,56,1,2,668,5,0,5,1,2,5,2,2,4,3,3,4,5,2,0,0,1
122917,2,1,13,2,1,468,4,5,2,2,4,2,4,4,3,5,5,5,5,4,0,0,0
6167,2,0,23,1,2,409,1,4,1,2,4,1,4,4,1,2,4,5,5,4,0,0,0
87919,2,0,22,1,1,594,4,0,4,3,5,4,5,5,5,4,5,5,5,5,0,0,1
102519,2,1,23,2,2,397,3,4,3,3,4,3,4,4,4,4,5,3,5,4,20,5,0
6535,2,1,25,1,1,473,5,5,5,5,5,5,5,5,4,4,5,5,5,5,1,0,1
102752,1,1,7,2,3,255,2,2,2,3,2,2,2,2,4,1,4,3,4,2,54,4,0
76580,1,1,36,1,2,547,2,3,3,3,2,2,2,2,3,4,4,1,4,2,1,0,0
11761,1,1,36,1,2,429,3,3,3,3,3,3,3,3,4,3,4,1,3,3,3,5,0
111757,1,1,33,1,1,1436,3,3,3,3,4,4,4,4,4,4,5,3,5,4,12,0,1
41192,1,1,52,1,2,1091,3,2,2,2,4,3,4,4,1,5,3,3,1,4,9,1,1
15872,2,1,46,1,1,1909,4,2,2,2,2,4,4,4,4,3,4,2,4,4,24,1,0
39691,2,0,14,1,2,1463,3,3,3,4,2,3,4,2,3,2,3,3,4,2,31,5,0
101439,1,1,40,1,1,345,3,3,3,3,3,4,5,5,5,4,5,5,5,3,0,5,1
59191,2,1,58,1,1,1440,3,2,3,3,2,5,5,4,4,4,4,5,4,4,8,2,1
2395,1,0,21,1,2,641,3,0,3,3,1,3,1,1,5,5,5,5,5,1,0,0,0
126655,2,1,57,2,2,602,1,5,1,1,1,1,2,2,2,1,2,1,2,3,17,2,0
72251,2,0,25,1,1,919,3,5,3,2,5,3,5,5,3,5,5,5,4,5,0,0,0
50187,1,1,47,1,1,3572,1,1,1,1,5,4,5,4,4,5,3,4,4,1,0,0,1
105720,2,0,17,1,2,842,4,4,4,1,4,4,4,4,5,5,4,4,4,4,0,0,1
61803,1,1,54,2,2,1379,1,4,1,2,1,1,1,1,4,5,4,5,5,1,11,4,0
62250,1,1,55,2,2,2425,2,4,2,1,5,2,5,5,3,5,3,4,4,5,0,0,0
127383,2,1,35,1,1,868,2,3,3,3,1,3,4,2,2,2,2,4,2,2,0,0,0
100339,1,0,25,1,2,571,2,0,2,2,2,2,2,2,1,2,5,5,5,2,0,0,0
17451,1,1,60,1,3,351,5,4,4,4,5,5,5,5,3,5,5,1,4,5,0,0,1
102145,1,0,21,1,2,488,4,4,4,1,1,4,1,1,4,5,4,3,4,1,0,0,1
36961,2,1,30,1,1,3843,2,2,2,2,2,2,2,2,4,5,4,5,3,2,130,1.2,1
6548,2,1,59,1,1,618,1,1,1,1,5,4,5,5,5,5,5,5,5,5,0,0,1
127954,1,1,31,1,1,1999,4,5,4,4,5,5,5,5,4,4,4,3,4,5,0,4,1
29321,1,1,59,2,2,933,3,4,3,3,2,3,3,2,3,4,5,3,4,2,0,8,0
54494,1,1,66,1,2,925,1,3,3,3,1,1,1,1,1,1,3,3,3,1,0,0,0
102156,2,1,45,1,1,223,2,2,2,2,2,4,4,5,5,5,5,5,5,4,4,0,1
18373,2,1,34,2,2,169,3,5,3,4,1,3,1,1,4,5,5,5,4,1,16,4,0
18549,2,1,36,1,1,1891,0,3,0,1,3,4,5,4,4,5,5,4,4,2,0,5,1
2017,2,1,52,1,1,733,3,1,3,3,5,4,4,5,5,5,5,5,5,4,4,0,1
84055,2,0,23,1,2,773,1,1,1,2,1,1,1,1,4,4,5,3,4,1,0,0,0
81316,2,0,25,1,1,1299,3,0,3,3,1,3,1,1,3,5,5,3,4,1,109,7,0
127322,1,1,43,1,1,3098,2,3,3,3,1,2,2,0,0,1,2,2,0,1,3,0,0
10077,2,1,58,1,1,1961,4,4,4,4,3,4,4,5,5,5,5,5,5,3,0,0,1
77533,1,1,44,1,1,1889,1,1,1,1,2,4,5,4,4,4,4,4,4,3,98,9,1
57424,2,0,20,1,1,533,4,5,3,5,4,3,4,4,3,2,5,5,5,4,21,8,1
105171,1,1,47,2,2,220,1,3,1,1,3,1,3,3,5,3,3,5,1,3,15,1,0
92577,1,1,80,1,3,592,5,3,3,3,5,5,5,5,3,5,3,5,2,5,0,0,1
86111,1,1,42,1,1,356,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0,0,1
119149,1,1,47,1,1,3928,4,5,4,4,5,5,5,4,4,4,4,5,4,3,0,1,1
47641,2,0,28,1,2,1428,4,4,4,3,5,4,3,5,4,5,3,2,4,5,20,1,0
74489,2,1,40,1,1,1235,3,3,3,3,5,4,5,5,5,5,5,4,5,4,0,2,1
1356,2,1,47,1,1,3568,2,2,2,2,3,4,3,2,2,2,2,3,2,4,0,0,0
16728,2,1,58,1,2,1167,4,4,4,4,4,4,4,5,4,2,3,4,4,4,244,2.1,1
128910,2,1,46,1,2,748,4,4,4,4,2,2,1,4,4,4,4,1,4,5,0,0,1
126906,2,1,51,1,1,2045,3,3,3,3,2,4,5,5,5,5,5,3,5,5,8,1,1
46373,2,1,59,1,1,1013,4,5,5,5,5,3,3,4,4,4,4,1,4,2,22,2,0
5744,1,1,41,1,1,3273,2,2,2,2,2,4,3,2,2,2,2,4,2,3,0,1,0
125989,1,1,66,2,1,507,2,5,3,5,5,5,5,4,4,3,4,3,4,5,0,3,0
73717,2,1,37,1,1,192,4,5,5,5,1,4,3,3,3,3,4,1,3,3,72,6,0
29934,2,1,43,1,1,3998,3,2,2,2,2,4,4,3,3,3,3,3,3,3,121,1.8,0
127349,1,1,35,1,2,507,1,3,3,3,1,1,1,1,1,2,3,1,3,1,0,0,0
17128,2,0,23,1,2,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,1,0
89594,2,0,22,1,1,1035,5,4,5,1,5,5,2,5,5,2,5,4,4,5,0,,1
106999,1,1,41,2,2,937,3,5,3,3,4,3,4,4,4,5,5,3,5,4,7,0,0
118298,2,1,30,1,1,602,3,3,3,3,5,5,5,5,3,3,4,4,4,5,0,0,1
66457,1,1,54,2,2,1217,4,3,4,2,3,4,3,3,3,3,5,1,1,3,0,2,0
46875,2,1,22,1,1,1634,2,2,2,2,5,5,5,5,2,3,5,1,2,5,0,0,1
32541,1,0,25,1,2,163,4,0,4,5,4,4,4,4,5,2,4,3,2,4,0,3,1
69002,2,1,23,1,1,1389,4,4,4,4,4,5,4,4,4,2,4,4,4,4,0,0,1
37085,2,1,42,1,1,1859,2,2,2,2,5,4,5,3,3,4,3,5,3,5,0,3,1
33316,2,1,60,2,1,2349,2,1,2,3,3,4,4,2,2,2,3,3,2,3,0,0,0
115069,2,0,26,1,1,446,2,3,3,2,2,3,2,2,4,4,4,5,4,2,0,0,0
4676,2,0,36,1,2,364,2,0,2,2,3,2,5,3,5,1,2,2,2,3,0,2,0
23422,1,1,59,2,3,541,4,4,3,3,5,3,5,5,5,2,4,5,5,5,29,1,0
72343,1,0,29,1,1,1121,2,2,2,4,5,2,1,5,1,2,4,4,4,5,15,1,0
41078,2,1,53,1,1,1667,4,4,4,4,5,3,1,5,5,5,5,5,5,2,0,0,1
73430,1,1,24,2,2,1197,2,5,2,2,2,2,2,2,5,4,4,4,5,2,0,5,0
101093,2,1,55,1,1,2263,3,3,3,3,5,4,5,5,5,5,5,4,5,4,21,1,1
13543,2,1,41,1,1,1993,3,3,5,5,3,2,3,3,3,3,3,2,3,4,0,1,0
1910,1,1,44,1,1,2955,3,5,5,5,2,4,4,3,3,3,3,1,3,3,0,0,0
59516,2,1,51,1,1,387,2,2,3,2,2,4,4,4,4,4,4,3,4,4,7,0,1
75184,1,0,31,1,2,1723,3,3,3,2,1,3,1,1,3,3,2,2,3,1,0,1,0
36483,1,1,55,1,1,1237,5,5,5,5,3,5,5,5,5,5,5,5,5,4,0,0,1
14823,1,1,36,1,1,1832,5,5,5,5,2,4,4,5,5,5,5,4,5,5,1,2,1
54297,2,1,47,2,2,1075,2,5,2,4,2,5,4,4,4,2,4,5,4,3,19,1,0
63621,2,1,49,2,2,1440,1,5,1,1,5,4,5,3,3,1,3,4,3,4,0,0,0
116502,1,1,62,2,2,308,1,2,1,4,2,1,2,2,1,1,4,3,4,2,9,5,0
94521,1,1,44,1,1,1526,5,5,5,5,2,5,4,4,4,4,4,4,4,3,23,6,1
42333,2,1,33,2,2,834,2,5,2,1,4,2,2,4,5,5,5,5,5,4,0,0,0
20738,2,1,40,1,2,363,5,2,2,2,5,5,5,5,3,5,4,4,5,5,0,0,1
103717,2,1,55,2,2,405,3,4,3,1,4,4,5,1,1,3,1,5,1,3,0,1,0
124687,2,1,45,1,1,1750,2,4,4,4,2,2,3,2,2,2,2,1,2,2,0,0,0
37902,2,1,58,1,1,2609,3,4,4,4,2,4,3,3,3,3,3,3,3,1,0,0,0
93472,2,1,58,1,3,697,1,4,4,4,5,3,3,1,1,1,1,3,1,3,0,0,0
117197,2,1,23,2,2,647,4,5,4,4,5,4,5,5,1,2,3,4,1,5,4,0,0
84613,2,1,40,1,1,669,5,5,5,5,3,5,5,5,5,5,5,3,5,4,11,3,1
51864,1,1,48,1,2,522,4,4,4,4,4,4,4,4,5,1,4,2,3,4,0,0,1
32063,1,0,23,1,2,102,3,0,3,1,5,3,5,5,5,2,5,4,4,5,5,5,0
63689,2,1,39,1,1,1696,1,4,4,4,1,1,1,2,1,3,3,1,1,1,951,9,0
118460,2,1,45,1,1,304,2,2,2,2,2,5,4,3,3,4,3,5,3,4,15,3,1
113964,2,1,55,1,1,1750,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,0,1
92999,1,1,35,2,3,738,5,5,5,4,4,5,3,4,3,2,4,4,5,4,0,3,1
36518,2,1,25,1,1,1197,5,5,3,5,5,5,5,5,2,4,4,1,1,5,0,5,1
73729,2,1,63,2,2,192,2,5,2,3,3,4,5,3,3,2,3,4,3,3,23,2,0
39210,2,0,36,1,1,67,2,2,2,3,1,2,1,1,4,5,5,4,5,1,3,0,0
52877,1,1,21,1,1,836,3,3,3,3,5,5,5,5,1,1,4,3,5,5,0,0,1
47437,1,1,41,1,2,588,5,2,2,2,5,5,5,5,3,5,5,5,2,5,4,0,1
86668,1,1,57,2,2,746,2,4,2,2,4,2,4,4,5,2,4,3,5,4,0,0,0
87216,2,1,20,2,2,946,3,2,3,3,4,3,4,4,3,2,3,1,3,4,0,0,0
94182,2,0,24,1,2,189,2,5,1,1,5,1,2,5,3,4,4,4,4,5,5,0,0
19516,2,1,22,1,3,566,3,3,3,3,3,3,2,3,4,3,4,3,3,3,5,3,0
109029,2,1,51,1,1,1574,2,2,2,2,2,4,5,5,5,5,5,5,5,5,0,2,1
62417,2,1,39,1,1,2457,2,3,3,3,4,3,3,2,2,2,2,4,2,1,8,0,0
2971,1,0,13,1,1,737,5,0,5,3,5,5,5,5,3,2,4,4,5,5,0,0,1
27587,1,1,48,2,2,679,3,5,3,1,3,3,3,3,3,4,5,5,4,3,1,0,0
93053,1,0,58,1,1,297,5,5,5,3,2,5,2,2,5,2,4,4,5,2,1,0,1
31808,2,1,46,1,2,2603,4,2,2,2,4,4,4,2,5,3,1,4,5,4,0,0,1
46576,1,0,57,1,2,125,1,4,0,3,3,0,3,3,4,4,3,2,4,3,74,7,0
51470,1,1,60,1,3,250,3,2,2,2,3,3,3,3,2,3,4,2,2,3,0,0,1
23251,1,1,34,1,1,783,3,3,2,3,4,3,2,3,3,3,3,2,3,2,0,0,1
22019,2,1,26,1,3,503,5,2,2,2,5,5,4,5,5,3,3,3,2,5,0,0,1
110961,1,0,27,1,1,197,1,1,1,4,5,1,5,5,5,4,4,5,4,5,27,3,0
74498,2,1,41,1,2,1126,4,1,1,1,5,4,5,5,2,2,3,2,4,5,14,4,0
56477,1,1,57,1,1,4963,4,4,4,4,3,3,3,5,3,4,4,3,4,3,4,1,1
54153,1,1,47,1,2,1372,2,1,1,1,2,2,2,2,3,2,2,2,3,2,149,1,0
22248,1,0,20,1,2,83,3,4,2,1,4,2,4,4,1,3,1,2,5,4,0,0,0
110575,2,1,55,1,1,643,1,1,1,1,4,4,5,4,4,4,4,3,4,4,72,5,1
82240,2,1,68,2,2,405,2,3,2,4,5,2,1,2,2,2,2,5,2,4,0,0,0
58192,1,1,62,1,1,2741,1,1,1,1,3,5,4,4,4,4,4,5,4,3,16,0,1
62599,1,1,38,1,2,226,5,5,5,5,5,5,5,5,1,3,2,3,5,5,0,0,1
108784,1,0,30,1,2,406,3,3,3,3,2,3,2,2,1,3,3,1,3,2,20,1,0
19089,1,1,31,1,2,296,0,0,0,2,5,0,5,5,3,1,1,3,2,5,0,0,1
5445,2,1,44,1,1,3594,3,3,3,3,4,4,5,5,5,5,5,4,5,4,7,1,1
80553,1,1,45,1,1,1747,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,0,1
54498,1,1,47,1,1,3645,3,2,3,3,3,1,2,4,4,4,4,3,4,1,11,3,1
52308,1,0,18,1,2,651,5,4,4,2,5,4,5,5,2,3,5,5,4,5,0,0,1
69961,2,1,46,2,2,2174,1,4,1,5,2,4,5,5,5,1,5,3,5,4,0,0,0
95524,1,1,23,2,3,293,5,5,5,1,3,5,1,3,1,1,3,3,3,3,0,0,1
120189,2,1,37,1,1,2033,2,2,2,2,5,4,4,4,4,4,4,5,4,3,0,0,1
39256,2,1,70,1,2,268,3,4,4,4,2,3,3,3,3,3,3,2,3,2,0,0,0
72759,1,0,23,1,1,1045,0,3,0,1,5,0,5,5,3,5,5,4,5,5,0,0,1
104458,2,0,25,1,1,1123,5,3,5,2,1,5,1,1,4,4,5,3,4,1,1,0,1
27471,2,1,45,1,2,605,2,3,3,3,1,3,3,2,2,2,2,2,2,4,0,0,0
19165,2,1,25,1,1,304,4,1,1,1,4,3,4,4,2,4,3,1,4,4,0,0,0
31210,2,1,41,1,1,628,5,5,2,5,2,1,5,3,3,2,3,2,3,3,0,0,1
114308,1,1,59,2,2,909,3,4,3,4,3,3,3,3,1,5,3,1,5,3,0,0,0
116988,2,1,31,1,2,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0,0
9315,2,1,59,1,1,419,2,5,5,5,4,3,3,2,2,2,2,1,2,2,12,4,0
100166,1,1,56,2,2,468,0,5,0,2,5,0,5,5,4,5,5,4,4,5,0,0,1
69424,2,1,44,1,1,696,3,3,3,3,3,2,2,3,3,3,3,4,3,1,10,7,0
82388,1,0,27,1,1,501,0,0,0,4,3,0,3,3,3,5,4,4,5,3,0,0,1
52256,1,1,40,1,1,3801,2,4,4,4,2,4,4,2,2,2,2,4,2,4,61,8,0
14109,1,1,29,2,2,425,1,0,1,1,5,1,5,5,5,3,5,5,5,5,0,0,0
66773,2,1,31,1,1,2324,1,1,1,1,3,3,3,3,4,3,4,4,5,3,4,0,1
47523,2,1,56,2,2,541,2,4,2,3,4,3,3,2,2,2,2,1,2,2,0,3,0
70223,1,1,52,1,1,2799,2,2,2,2,3,5,5,5,5,5,5,3,5,4,0,0,1
66120,2,1,43,1,1,583,5,5,5,5,3,4,5,4,4,4,4,3,4,5,0,0,1
25203,2,1,54,1,2,842,4,3,3,3,4,1,3,4,4,4,4,1,4,2,0,7,1
106662,1,0,20,1,2,1590,3,3,3,1,2,3,2,2,4,2,3,3,2,2,9,0,0
111956,1,1,60,1,1,2431,5,5,5,5,3,5,4,4,4,4,4,3,4,3,34,7,1
100787,1,1,12,2,2,1411,1,5,1,1,4,1,4,4,5,3,4,3,5,4,0,0,0
40014,2,1,50,1,1,575,5,5,5,5,4,2,1,2,2,2,2,5,2,4,0,0,1
37738,2,1,8,2,2,1053,2,4,2,4,5,2,5,5,4,3,4,3,5,5,0,4,0
55566,1,1,69,1,1,395,2,2,2,2,2,3,2,2,2,2,2,4,2,3,0,2,1
31935,1,1,48,1,1,101,5,5,3,5,4,5,5,3,3,4,5,3,3,4,0,0,1
42594,1,1,48,2,2,1201,3,5,3,3,4,3,4,4,4,5,2,2,5,4,0,0,0
90343,1,1,37,1,1,594,3,3,5,3,3,5,5,5,5,5,5,3,5,4,0,0,1
88911,1,1,33,2,2,859,4,2,4,4,4,4,4,4,1,3,4,2,3,4,0,0,1
121849,1,1,41,1,1,1841,0,0,0,3,4,5,4,5,5,5,5,5,5,4,87,9,1
75147,2,1,58,1,1,1744,1,1,1,1,4,3,4,5,5,5,5,3,5,4,0,4,1
55240,1,1,50,1,1,609,1,4,4,4,1,3,4,1,1,1,1,4,1,4,14,2,0
92099,2,1,16,1,1,1535,5,5,5,5,4,4,4,4,5,4,1,2,4,4,0,0,1
57744,2,1,17,2,1,2611,4,5,4,1,4,1,1,4,3,5,5,1,3,1,0,0,0
99816,1,1,55,1,1,2077,3,3,5,3,2,5,5,4,4,4,4,4,4,5,5,8,1
61400,2,1,32,2,2,679,2,3,2,3,2,2,2,2,3,3,1,4,2,2,0,0,0
78419,1,1,38,1,2,201,2,2,2,2,2,2,2,2,4,3,3,3,3,2,0,0,0
72106,1,1,62,2,3,2504,3,2,3,4,2,3,2,2,3,4,3,4,3,2,0,0,0
23499,2,1,46,1,2,303,4,2,2,2,2,1,1,3,3,4,3,2,3,1,26,2,0
28147,1,1,61,1,2,933,1,1,1,1,1,1,1,1,3,2,3,3,2,1,0,0,0
85942,2,1,49,1,1,447,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,1,1
119687,2,1,51,1,1,1325,2,2,3,2,3,4,5,5,5,5,5,4,5,4,0,0,1
11722,2,0,42,1,1,429,3,3,3,4,3,3,3,3,4,5,4,3,4,3,13,2,0
54647,2,1,44,1,1,2275,5,5,5,5,5,5,5,4,4,4,4,3,4,5,0,0,1
55,1,1,36,1,1,3655,1,1,1,1,1,3,3,3,3,3,1,4,3,2,40,7,0
2134,2,0,45,1,2,431,3,3,3,3,3,3,3,3,3,2,4,3,3,3,0,0,0
57929,2,1,18,1,3,305,3,4,4,4,3,3,1,3,4,1,3,3,4,3,0,8,0
122050,2,1,33,1,1,3069,2,2,2,2,5,5,4,5,5,5,4,4,5,3,0,0,1
3149,2,1,37,1,1,2915,4,4,4,4,1,4,4,2,2,1,4,1,2,1,0,0,0
83224,2,1,28,1,1,1956,2,2,2,2,5,5,5,5,3,3,5,3,5,5,0,0,1
43243,1,1,42,1,1,3739,1,1,1,1,4,4,4,3,3,3,3,4,3,5,0,0,1
106158,1,1,22,2,2,302,5,1,5,3,3,5,2,3,4,4,4,2,3,3,15,7,1
106736,2,1,59,1,1,829,5,5,5,5,5,4,5,5,5,5,5,4,5,3,34,2,1
48682,2,0,22,1,2,56,1,5,1,3,5,1,5,5,3,5,5,4,4,5,0,1,0
83603,1,1,56,1,1,409,2,2,2,2,3,4,5,4,4,4,4,4,4,3,18,6,1
52037,2,1,35,1,3,328,4,2,4,4,4,4,4,4,2,4,1,2,5,4,0,0,1
65553,1,1,57,1,1,237,4,4,4,4,2,5,4,4,4,4,4,3,4,3,0,0,1
75659,1,1,43,2,2,304,2,4,2,4,1,2,1,1,5,3,5,4,5,1,0,0,0
107583,1,1,44,2,3,1521,3,5,4,4,3,4,3,3,4,4,3,5,5,3,3,9,0
86136,1,1,40,1,1,3306,3,3,3,3,5,4,4,4,4,4,4,3,4,3,22,4,1
94449,2,0,54,1,2,239,3,2,3,3,5,3,5,5,1,4,4,4,4,5,10,1,0
76075,2,0,10,1,2,669,2,1,1,3,1,1,1,1,1,1,4,4,4,1,0,7,0
75613,1,1,67,2,2,337,2,4,2,3,1,2,1,1,5,3,5,3,5,1,0,0,0
123500,2,1,80,1,2,577,2,5,3,5,4,4,4,2,2,2,2,4,2,3,83,4,0
113093,1,1,45,1,1,2584,3,4,4,4,5,3,4,2,2,2,3,1,2,3,21,1,0
89867,2,1,32,1,1,1310,1,1,1,1,3,3,3,3,4,2,5,4,5,3,0,0,1
72516,1,0,11,1,2,1121,2,3,3,3,4,3,4,4,4,1,4,1,4,4,0,0,0
95204,1,1,25,2,2,239,2,5,2,5,4,2,4,4,2,1,1,5,3,4,0,0,0
79817,1,0,16,1,1,1089,0,3,0,1,4,0,4,4,3,4,5,3,5,4,30,1,1
110920,1,1,10,2,2,581,3,1,3,3,1,3,1,1,3,2,3,4,4,1,5,0,0
70879,2,1,58,2,3,761,2,4,2,2,4,4,5,3,3,2,4,4,3,4,0,0,0
112508,1,1,21,2,2,862,3,4,3,3,1,3,1,1,4,2,4,3,3,1,0,0,0
96484,1,0,36,1,1,302,3,3,3,2,5,3,2,5,5,2,5,5,4,5,0,0,0
80293,2,1,41,1,1,746,3,3,3,3,4,4,4,5,5,5,5,4,5,4,0,0,1
93502,2,1,33,2,2,1107,3,5,2,2,4,2,4,4,3,4,1,5,5,4,3,4,0
4530,2,1,23,1,1,2559,1,1,1,1,4,4,4,4,3,3,5,3,5,4,0,0,1
14543,1,1,41,1,2,362,4,5,5,5,4,4,4,4,2,1,2,4,3,4,101,9,1
50772,1,1,34,2,2,373,4,3,4,4,3,4,3,3,3,5,4,1,4,3,7,0,0
29842,2,1,51,1,2,261,2,1,5,1,3,3,4,2,2,2,2,2,2,2,0,0,0
57863,1,1,39,1,1,955,3,3,3,3,5,5,4,4,4,4,4,5,4,4,0,0,1
122088,1,1,11,2,2,130,2,5,2,1,2,2,2,2,3,5,4,3,4,2,0,0,0
74743,1,1,46,2,2,1171,3,4,4,4,4,4,4,4,3,5,3,4,4,4,0,0,0
92131,2,1,9,2,2,1517,1,4,2,3,4,2,4,4,3,4,4,3,5,4,0,0,0
111848,2,1,60,1,1,628,2,2,4,2,3,5,5,4,4,5,4,3,4,3,4,0,1
2789,2,1,35,1,1,765,3,3,2,3,2,3,4,3,3,3,3,1,3,4,0,2,0
26226,2,1,22,2,2,515,5,4,5,5,2,5,2,2,5,4,5,5,4,2,14,3,1
83491,2,1,47,1,1,946,5,5,5,5,3,4,5,4,4,4,4,3,4,5,0,0,1
90298,1,1,30,2,2,932,2,5,1,3,4,1,4,4,4,3,4,5,5,4,0,0,0
128105,1,1,40,2,1,1587,3,4,3,4,2,5,5,5,5,3,5,3,5,3,0,0,0
122324,1,1,51,1,3,544,2,5,5,5,2,2,2,2,1,2,4,1,3,2,0,0,0
35667,1,1,46,1,2,2465,4,5,5,5,4,4,4,4,5,4,4,4,1,4,0,1,1
105226,1,0,41,1,1,377,1,1,1,3,1,1,1,1,5,5,5,5,5,1,17,1,0
74479,2,1,28,1,1,1126,2,2,2,2,5,5,5,5,4,3,4,4,5,5,0,0,1
83236,2,1,51,1,1,1979,3,3,3,3,2,5,4,5,5,5,5,3,5,3,0,0,1
117682,2,1,34,1,1,2075,4,4,5,4,3,5,4,4,4,4,4,4,4,3,66,5,1
117395,1,1,48,1,1,1797,5,5,5,5,3,4,4,4,4,4,4,3,4,3,0,0,1
59149,1,1,47,1,1,1846,2,2,2,2,5,4,4,4,4,4,4,4,4,5,62,5,1
68313,1,1,47,1,1,2165,5,5,5,5,3,3,5,4,4,4,4,3,4,4,0,4,1
652,2,0,23,1,2,229,1,4,0,1,2,0,5,2,4,4,4,3,4,2,0,0,0
1144,1,1,60,2,2,158,3,4,3,1,5,3,2,5,3,2,4,4,4,5,0,0,0
114288,2,1,67,2,2,862,4,2,5,4,5,4,4,1,1,5,1,3,1,2,0,0,1
46896,1,1,22,1,1,3648,2,2,2,2,3,3,3,3,2,4,3,5,3,3,0,0,1
82375,2,0,39,1,1,1953,3,3,3,3,4,3,4,4,4,5,4,3,5,4,0,0,0
4145,1,0,44,1,2,427,3,3,3,3,4,3,4,4,2,1,3,4,3,4,32,3,0
128784,2,1,44,2,2,2248,2,3,3,4,3,1,1,1,4,3,1,1,3,1,161,1.5,0
45129,2,0,39,1,1,174,3,3,3,4,5,3,5,5,1,3,3,2,3,5,0,7,0
94254,2,1,60,1,1,341,0,0,0,1,3,5,4,1,1,1,1,5,1,5,0,0,1
100691,2,1,39,2,2,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,3,0
109336,2,1,7,2,2,1188,5,4,5,3,4,5,1,4,4,2,3,1,1,4,0,0,1
116231,1,1,20,2,2,358,3,5,3,4,4,3,2,4,4,1,3,1,5,4,0,0,0
122411,2,0,21,1,2,1176,4,3,3,4,5,4,5,5,4,2,3,5,4,5,4,2,1
121082,2,1,9,2,3,920,3,5,4,3,2,4,3,2,4,5,4,3,5,2,0,0,0
